Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Function","Motor Type","Voltage - Rated","RPM","Torque - Rated (oz-in / mNm)","Power - Rated","Encoder Type","Size / Dimension","Diameter - Shaft","Length - Shaft and Bearing","Mounting Hole Spacing","Termination Style","Features","Gear Reduction Ratio","Torque - Max Momentary (oz-in / mNm)","Operating Temperature","URL"
"https://www.ineedmotors.com/uploads/16849/files/C1027BLDCL27-Spec.pdf?rnd=839","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6585/MFG_C1027BLDCL27.jpg","4052-C1027BLDCL27-ND","C1027BLDCL27","INEED MOTOR","INEED MOTOR","BLDC Coin Vibration Motor 10x2.7","4,476","3.59","0","1","Tray","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","10000 RPM","-","-","-","Round - 0.394"" Dia (10.00mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 70°C","https://www.digikey.com/en/products/detail/ineed-motor/C1027BLDCL27/26227090"
"https://www.vybronics.com/coin-vibration-motors/bldc-brushless/v-w0525ab001d","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/333/MFG_W0525AB001D.jpg","1670-VW0525AB001D-ND","VW0525AB001D","Vybronics Inc","Vybronics, Inc","VIBRATION ERM MTR 11K RPM 0.25G","234","3.67","0","1","Tray","-","Obsolete","DC Motor","Vibration, ERM (Haptic)","-","3VDC","14000 RPM","-","-","-","Round - 0.197"" Dia (5.00mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 70°C","https://www.digikey.com/en/products/detail/vybronics-inc/VW0525AB001D/10285884"
"https://jyelectronics.com.cn/linear-resonant-actuators","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6133/MFG_JYLRA1030X.jpg","5101-JYLRA1030X-ND","JYLRA1030X","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION LRA AC X AXIS 1.8G","1,098","3.85","0","1","Bulk","JYLRA","Active","AC Motor","Vibration, LRA (Haptic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYLRA1030X/22519435"
"https://www.ineedmotors.com/uploads/16849/files/C0620BLDCL27-Spec.pdf?rnd=697","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6590/MFG_C0620BLDCL27.jpg","4052-C0620BLDCL27-ND","C0620BLDCL27","INEED MOTOR","INEED MOTOR","BLDC Coin vibration motor 6X2mm","4,967","3.9","0","1","Tray","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","13000 RPM","-","-","-","Round - 0.236"" Dia (6.00mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/C0620BLDCL27/26227094"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5564/JYLRA061228XH.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7578/MFG_5101_JYLRA061228XH.jpg","5101-JYLRA061228XH-ND","JYLRA061228XH","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION LRA RECTANGULAR LINEAR","1,628","3.9","0","1","Tray","JYLA","Active","AC Motor","Vibration, LRA (Haptic)","-","2VAC","-","2.5 / 17.65","-","-","Rectangular - 0.236"" x 0.110"" (6.00mm x 2.80mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYLRA061228XH/20193258"
"https://www.vybronics.com/wp-content/uploads/datasheet-files/Vybronics-VW1234AB001U-datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6347/MFG_VW1234AB001U.jpg","1670-VW1234AB001U-ND","VW1234AB001U","Vybronics Inc","Vybronics, Inc","VIBRATION ERM MTR 8.5K RPM 2.0G","547","3.96","0","1","Tray","VW","Obsolete","DC Motor","Vibration, ERM (Haptic)","Brushless (BLDC)","3.7VDC","8500 RPM","2.4 / 16.671","-","-","Round - 0.472"" Dia (12.00mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 70°C","https://www.digikey.com/en/products/detail/vybronics-inc/VW1234AB001U/24629411"
"https://www.ineedmotors.com/vibration-motor/encapsulated-vibration-motor/7mm-dc-electric-waterproof-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3647/MFG_IND-YZ0716L25-2955T.jpg","4052-IND-YZ0716L25-2955T-ND","IND-YZ0716L25-2955T","INEED MOTOR","INEED MOTOR","Coreless ERM Motor 8K RPM 1.2G","4,941","4.08","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3VDC","-","-","-","-","-","0.295"" (7.50mm)","0.945"" (24.00mm)","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/IND-YZ0716L25-2955T/15796123"
"https://www.ineedmotors.com/uploads/16849/files/C0525BLDCL27-Specification.pdf?rnd=650","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6590/MFG_C0525BLDCL27.jpg","4052-C0525BLDCL27-ND","C0525BLDCL27","INEED MOTOR","INEED MOTOR","Coin BLDC motor 5X2.5mm","4,543","4.14","0","1","Tray","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","10000 RPM","-","-","-","Round - 0.197"" Dia (5.00mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/C0525BLDCL27/26227093"
"https://www.ineedmotors.com/vibration-motor/brushless-vibration-motors/12mm-micro-cion-bldc-vibration-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/MFG_C1234BLDCL45.jpg","4052-C1234BLDCL45-ND","C1234BLDCL45","INEED MOTOR","INEED MOTOR","BLDC Coin Vibration Motor 12x3.4","2,992","4.14","0","1","Tray","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3.7VDC","8500 RPM","-","-","-","-","0.472"" (12.00mm)","0.134"" (3.40mm)","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/C1234BLDCL45/21840087"
"https://www.vybronics.com/coin-vibration-motors/bldc-brushless/v-w0518ab001u","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7151/MFG_VW0518AB001U.jpg","1670-VW0518AB001U-ND","VW0518AB001U","Vybronics Inc","Vybronics, Inc","VIBRATION ERM MTR 12.5K RPM 0.2G","450","4.45","0","1","Tray","VW","Obsolete","DC Motor","Vibration, ERM (Haptic)","-","3VDC","12500 RPM","-","-","-","Round - 0.197"" Dia (5.00mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/vybronics-inc/VW0518AB001U/26813184"
"https://www.vybronics.com/wp-content/uploads/datasheet-files/Vybronics-VW0620AB001U-datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7151/MFG_VW0620AB001U.jpg","1670-VW0620AB001U-ND","VW0620AB001U","Vybronics Inc","Vybronics, Inc","VIBRATION ERM MTR 13K RPM 0.35G","938","4.52","0","1","Tray","VW","Obsolete","DC Motor","Vibration, ERM (Haptic)","Brushless (BLDC)","3VDC","13000 RPM","-","-","-","Round - 0.236"" Dia (6.00mm)","-","-","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/vybronics-inc/VW0620AB001U/26813182"
"https://www.ineedmotors.com/vibration-motor/brushless-vibration-motors/brushless-vibration-motor-c1234bldcl45f.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/MFG_C1234BLDCL45F.jpg","4052-C1234BLDCL45F-ND","C1234BLDCL45F","INEED MOTOR","INEED MOTOR","BLDC Coin vibration Motor 12x3.4","1,000","4.64","0","1","Tray","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3.7VDC","8500 RPM","-","-","-","-","0.472"" (12.00mm)","0.134"" (3.40mm)","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/C1234BLDCL45F/21840081"
"https://jyelectronics.com.cn/linear-resonant-actuators","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6133/MFG_JYLRA9595X.jpg","5101-JYLRA9595X-ND","JYLRA9595X","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION LRA AC X AXIS 1.5G","173","4.86","0","1","Tray","JYLRA","Active","AC Motor","Vibration, LRA (Haptic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYLRA9595X/22519430"
"https://jyelectronics.com.cn/linear-resonant-actuators","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6133/MFG_JYLRA0809X.jpg","5101-JYLRA0809X-ND","JYLRA0809X","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION LRA AC X AXIS 1.5G","171","4.86","0","1","Tray","JYLRA","Active","AC Motor","Vibration, LRA (Haptic)","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYLRA0809X/22519434"
"https://www.ineedmotors.com/Content/upload/pdf/201916849/Drawing-for-IND-6514BY-B8205.pdf?rnd=792","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2641/MFG_IND-6514BY-B8205.jpg","4052-IND-6514BY-B8205-ND","IND-6514BY-B8205","INEED MOTOR","INEED MOTOR","Coreless ERM Motor 11.5K rpm 1.2","1,000","4.94","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3VDC","-","-","-","-","-","0.256"" (6.50mm)","0.756"" (19.20mm)","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/IND-6514BY-B8205/16254319"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2735/MFG_IND-0724B-B5135-2.jpg","4052-IND-0724B-B5135-2-ND","IND-0724B-B5135-2","INEED MOTOR","INEED MOTOR","Coreless ERM Motor 13.5K RPM","1,000","5.1","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3VDC","-","-","-","-","-","0.276"" (7.00mm)","0.984"" (25.00mm)","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/IND-0724B-B5135-2/15796010"
"https://www.ineedmotors.com/vibration-motor/brushless-vibration-motors/0825-micro-brushless-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3836/MFG_C0825BLDCL12.jpg","4052-C0825BLDCL12-ND","C0825BLDCL12","INEED MOTOR","INEED MOTOR","BLDC Coin Vibration Motor 8x2.5","4,935","5.14","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","-","3VDC","-","-","-","-","-","0.315"" (8.00mm)","0.098"" (2.50mm)","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/C0825BLDCL12/16254327"
"https://www.ineedmotors.com/uploads/16849/files/LRA0625BC-0245F-Drawing.pdf?rnd=360","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6585/MFG_LRA0625BC-0245F.jpg","4052-LRA0625BC-0245F-ND","LRA0625BC-0245F","INEED MOTOR","INEED MOTOR","LRA Vibration Motor 6.0x2.5 0.7G","965","5.14","0","1","Tray","-","Active","DC Motor","Vibration, LRA (Haptic)","-","0.7VAC","-","-","-","-","Round - 0.236"" Dia (6.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/LRA0625BC-0245F/26227089"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/8759/JYZ0408-Drawing.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/8742/MFG_JY408-211-314.jpg","5101-JY408-211-314-ND","JY408-211-314","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION ERM MTR LOW CURR 15MA","990","5.37","0","1","Tray","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","14000 RPM","-","-","-","Square - 0.173"" x 0.173"" (4.40mm x 4.40mm)","-","-","-","Pressure Contact","-","-","-","-","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JY408-211-314/28772250"
"https://jyelectronics.com.cn/linear-resonant-actuators","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6350/MFG_JYLRA1010FX-L30.jpg","5101-JYLRA1010FX-L30-ND","JYLRA1010FX-L30","JIE YI ELECTRONICS LIMITED","JIE YI ELECTRONICS LIMITED","VIBRATION LRA AC MTR X AXIS 1.5G","601","5.37","0","1","Tray","JYLRA","Active","AC Motor","Vibration, LRA (Haptic)","-","1.2VAC","-","-","-","-","-","-","-","-","Wire Leads","-","-","-","-10°C ~ 60°C","https://www.digikey.com/en/products/detail/jie-yi-electronics-limited/JYLRA1010FX-L30/24713463"
"https://www.ineedmotors.com/vibration-motor/encapsulated-vibration-motor/world-s-strongest-vibrator.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3834/MFG_IND-YZ0716L100-5543T.jpg","4052-IND-YZ0716L100-5543T-ND","IND-YZ0716L100-5543T","INEED MOTOR","INEED MOTOR","Coreless ERM Motor 11.1KRPM 3.5G","199","6.47","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3VDC","-","-","-","-","-","0.346"" (8.80mm)","0.988"" (25.10mm)","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/IND-YZ0716L100-5543T/16254328"
"https://www.pololu.com/product-info-merged/2265","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/MFG_2183_2265.jpg","2183-2265-ND","2265","Pololu","Pololu","VIBRATION MOTOR 11.64.64.8MM","1,481","6.95","0","1","Bulk","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","12500 RPM","-","-","-","Rectangular - 0.189"" x 0.181"" (4.80mm x 4.60mm)","-","0.079"" (2.00mm)","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/pololu/2265/11586899"
"https://www.pololu.com/product-info-merged/1637","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/MFG_2183_1637.jpg","2183-1637-ND","1637","Pololu","Pololu","SHAFTLESS VIBRATION MOTOR 8X3.4M","1,413","6.95","0","1","Bulk","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","14500 RPM","-","-","-","Round - 0.315"" Dia (8.00mm)","-","-","-","Wire Leads","-","-","-","-10°C ~ 60°C","https://www.digikey.com/en/products/detail/pololu/1637/11586855"
"https://www.pololu.com/product-info-merged/1636","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/MFG_2183_1636.jpg","2183-1636-ND","1636","Pololu","Pololu","SHAFTLESS VIBRATION MOTOR 10X3.4","1,246","6.95","0","1","Bulk","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","14500 RPM","-","-","-","Round - 0.394"" Dia (10.00mm)","-","-","-","Wire Leads","-","-","-","-10°C ~ 60°C","https://www.digikey.com/en/products/detail/pololu/1636/11586848"
"https://www.pololu.com/product-info-merged/1638","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/MFG_2183_1638.jpg","2183-1638-ND","1638","Pololu","Pololu","SHAFTLESS VIBRATION MOTOR 10X2.0","910","6.95","0","1","Bulk","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","14500 RPM","-","-","-","Round - 0.394"" Dia (10.00mm)","-","-","-","Wire Leads","-","-","-","-10°C ~ 60°C","https://www.digikey.com/en/products/detail/pololu/1638/11586906"
"https://www.ineedmotors.com/vibration-motor/linear-resonant-actuator/lra-electrical-motor-lra2024a1088f.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6585/MFG_LRA2024A-1088F.jpg","4052-LRA2024A-1088F-ND","LRA2024A-1088F","INEED MOTOR","INEED MOTOR","LRA Vibration Motor 20x24 1.2Grm","972","8.14","0","1","Tray","-","Active","DC Motor","Vibration, LRA (Haptic)","-","1.2VAC","-","-","-","-","Round - 0.787"" Dia (20.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/LRA2024A-1088F/26227091"
"https://www.vybronics.com/wp-content/uploads/datasheet-files/Vybronics-VLV221007E-datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5792/MFG_VLV221007E.jpg","1670-VLV221007E-ND","VLV221007E","Vybronics Inc","Vybronics, Inc","VIBRATION LRA MOTOR 230HZ 8.0G","161","8.26","0","1","Tray","-","Obsolete","AC Motor","Vibration, LRA (Haptic)","-","2.3VAC","-","0.111 / 0.785","-","-","Rectangular - 0.394"" x 0.276"" (10.00mm x 7.00mm)","-","-","-","Solder Pad","-","-","-","-20°C ~ 70°C","https://www.digikey.com/en/products/detail/vybronics-inc/VLV221007E/21800154"
"https://product.tdk.com/system/files/dam/doc/product/sw_piezo/haptic/powerhap/data_sheet/20/10/ds/1204h018v060.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5344/MFG_Z63000Z2910Z01Z48.jpg","495-Z63000Z2910Z001Z48-ND","Z63000Z2910Z001Z48","TDK","TDK","PIEZO HAPTIC ACTUATOR FOR WEARAB","403","18.8","0","1","Bulk","PowerHap","Active","-","Vibration, Piezo (Haptic)","-","0 ~ 60 V","-","-","-","-","Rectangular - 0.472"" x 0.157"" (12.00mm x 4.00mm)","-","-","-","Solder Pad","-","-","-","-40°C ~ 85°C","https://www.digikey.com/en/products/detail/tdk/Z63000Z2910Z001Z48/19181849"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/5376/Z63000Z2910Z1Z50_DS.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/306/Z63000Z2910Z-1Z-5.jpg","495-Z63000Z2910Z1Z5-ND","Z63000Z2910Z 1Z 5","TDK","TDK","VIBRATION PIEZO MOTOR 0-120 V","147","20.67","0","1","Bulk","PowerHap","Active","-","Vibration, Piezo (Haptic)","-","0 ~ 120V","-","-","-","-","Square - 0.500"" x 0.500"" (12.70mm x 12.70mm)","-","-","-","Solder Pad","-","-","-","-40°C ~ 85°C","https://www.digikey.com/en/products/detail/tdk/Z63000Z2910Z-1Z-5/6910132"
"https://nanoport.io/wp-content/uploads/2019.03.01-C-151L337V5R2-ES1-2-Carlton-Datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4381/MFG_TH-153308-X_primary.jpg","3151-TH-153308-S-ND","TH-153308-S","Nanoport Technology Inc.","TITAN Haptics","LMR Carlton Haptic Motor","895","45","0","1","Retail Package","TacHammer™","Active","DC Motor","Vibration, LRA (Haptic)","Voice Coil","2 ~ 10V","-","-","-","-","-","-","-","-","Wire Leads","-","-","-","-20°C ~ 80°C","https://www.digikey.com/en/products/detail/titan-haptics/TH-153308-S/13592932"
"https://www.ineedmotors.com/vibration-motor/cylinder-vibration-motor/6mm-through-hole-assembly-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3632/MFG_IND-YZ0612J-2942.jpg","4052-IND-YZ0612J-2942-ND","IND-YZ0612J-2942","INEED MOTOR","INEED MOTOR","Corelss Vibration Motor 6x12 T-H","5,000","1.92","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","1.3VDC","-","-","-","-","-","0.236"" (6.00mm)","0.689"" (17.50mm)","-","Quick Connect","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/IND-YZ0612J-2942/15795989"
"https://www.ineedmotors.com/vibration-motor/cylinder-vibration-motor/high-frequency-vibration-motor.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/MFG_IND-YZ0412J-2037.jpg","4052-IND-YZ0412J-2037-ND","IND-YZ0412J-2037","INEED MOTOR","INEED MOTOR","Corelss Vibration Motor 4x12 Thr","1,000","2.12","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3VDC","14000 RPM","-","-","-","-","0.181"" (4.60mm)","0.614"" (15.60mm)","-","Quick Connect","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/IND-YZ0412J-2037/21840094"
"https://www.ineedmotors.com/Content/upload/pdf/201816849/IND-Y0410-41901-1-Spec-No-LL-3-J-16001.pdf?rnd=223","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/MFG_IND-Y0410-41901-1.jpg","4052-IND-Y0410-41901-1-ND","IND-Y0410-41901-1","INEED MOTOR","INEED MOTOR","Corelss Vibration Motor 4x10mm","875","2.12","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3VDC","14000 RPM","-","-","-","-","0.157"" (4.00mm)","0.582"" (14.80mm)","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/IND-Y0410-41901-1/21840088"
"https://www.ineedmotors.com/uploads/16849/files/C0825BE03L27-Spec.pdf?rnd=429","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6596/MFG_C0825BE03L27.jpg","4052-C0825BE03L27-ND","C0825BE03L27","INEED MOTOR","INEED MOTOR","ERM Coin Vibration Motor D8.0xT2","3,000","2.74","0","1","Tray","-","Active","DC Motor","Vibration, ERM (Haptic)","Brushed","3VDC","10000 RPM","-","-","-","Round - 0.315"" Dia (8.00mm)","-","-","-","Wire Leads","-","-","-","-","https://www.digikey.com/en/products/detail/ineed-motor/C0825BE03L27/26236763"
"https://www.ineedmotors.com/vibration-motor/coin-vibration-motor/3-7-v-dc-small-vibration-device-c1234be03l45f.html","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5727/MFG_C1234BE03L45F.jpg","4052-C1234BE03L45F-ND","C1234BE03L45F","INEED MOTOR","INEED MOTOR","ERM Coin vibration Motor 12X3.4F","5,000","3.64","0","1","Tray","-","Active","-","Vibration, ERM (Haptic)","Brushed","3.7VDC","11000 RPM","-","-","-","-","0.472"" (12.00mm)","0.134"" (3.40mm)","-","Wire Leads","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/ineed-motor/C1234BE03L45F/21840085"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2550/PNN7RB55PW.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2157/MFG_PNN7RB55PW.JPG","942-PNN7RB55PW-ND","PNN7RB55PW","NMB Technologies Corporation","NMB Technologies Corporation","VIBRATION ERM MOTOR 7500 RPM 3V","93","5.26","0","1","Bulk","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","7500 RPM","-","-","-","Round - 0.315"" Dia (8.00mm)","-","0.236"" (6.00mm)","-","Solder Tab","-","-","-","-","https://www.digikey.com/en/products/detail/nmb-technologies-corporation/PNN7RB55PW/7105219"
"https://puiaudio.com/file/specs-HD-EMB2212.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6478/MFG_HD-EMB2212.jpg","668-HD-EMB2212-ND","HD-EMB2212","PUI Audio, Inc.","PUI Audio, Inc.","21.5X12MM ERM HAPTIC 7500RPM","58","2.82","0","1","Bulk","Haptics","Active","DC Motor","Vibration, ERM (Haptic)","-","3.7VDC","7500 RPM","-","-","-","Rectangular - 0.472"" x 0.394"" (12.00mm x 10.00mm)","-","0.256"" (6.50mm)","-","Solder Pad","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/pui-audio-inc/HD-EMB2212/25853668"
"https://shop.m5stack.com/products/vibration-motor-unit?variant=17364939309146","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4174/MFG_U059.jpg","2221-U059-ND","U059","M5Stack Technology Co., Ltd.","M5Stack Technology Co., Ltd.","VIBRATION MOTOR UNIT (N20)","30","2.95","0","1","Retail Package","U059","Active","DC Motor","Vibration, ERM (Haptic)","-","5VDC","8800 RPM","-","-","-","Rectangular - 1.890"" x 0.945"" (48.00mm x 24.00mm)","-","-","-","Connector","-","-","-","-","https://www.digikey.com/en/products/detail/m5stack-technology-co-ltd/U059/16370093"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/4280/multiple-vibration-motors.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4239/MFG_VC1027B923F.jpg","1670-VC1027B923F-ND","VC1027B923F","Vybronics Inc","Vybronics, Inc","VIBRATION ERM MTR 10K RPM 1G","82","3.15","0","1","Tray","-","Active","DC Motor","Vibration, ERM (Haptic)","-","3VDC","13500 RPM","-","-","-","Round - 0.394"" Dia (10.00mm)","-","-","-","Wire Leads with Connector","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/vybronics-inc/VC1027B923F/9356388"
"https://www.vybronics.com/linear-lra-vibration-motors/v-l32158h-l25","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4274/MFG_VL32158H-L25.jpg","1670-VL32158H-L25-ND","VL32158H-L25","Vybronics Inc","Vybronics, Inc","VIBRATION LRA MOTOR 100HZ 5G","35","6.54","0","1","Tray","-","Active","AC Motor","Vibration, LRA (Haptic)","-","2VAC","-","-","-","-","Rectangular - 0.591"" x 0.315"" (15.00mm x 8.00mm)","-","-","-","Wire Leads","-","-","-","-30°C ~ 70°C","https://www.digikey.com/en/products/detail/vybronics-inc/VL32158H-L25/16719293"
"https://www.vybronics.com/linear-lra-vibration-motors/v-l91022-160-320h","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2729/MFG_L91022-160-320H.jpg","1670-VL91022-160-320H-ND","VL91022-160-320H","Vybronics Inc","Vybronics, Inc","VIBRATION LRA MOTOR 160/320HZ 3G","99","6.55","0","1","Tray","-","Active","AC Motor","Vibration, LRA (Haptic)","-","1.5VAC","-","-","-","-","Rectangular - 0.394"" x 0.354"" (10.00mm ~ 9.00mm)","-","-","-","Solder Tab","-","-","-","-20°C ~ 60°C","https://www.digikey.com/en/products/detail/vybronics-inc/VL91022-160-320H/15220807"
"https://tech.alpsalpine.com/e/products/detail/AFR14A901B/","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5373/MFG_AFR14A901B.jpg","4809-AFR14A901B-ND","AFR14A901B","Alps Alpine","Alps Alpine","HAPTIC REACTOR HEAVY TYPE","12","27.69","0","1","Tray","AFT14","Active","-","Vibration, LRA (Haptic)","-","16V","-","-","-","-","-","-","-","-","-","-","-","-","-40°C ~ 85°C","https://www.digikey.com/en/products/detail/alps-alpine/AFR14A901B/19529164"
"https://www.vishay.com/docs/34616/ihpt-a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6247/541_IHPT1411AFELR73ABA.jpg","541-IHPT1411AFELR73ABA-ND","IHPT1411AFELR73ABA","Vishay Dale","Vishay Dale","ELECTROMAGNETIC 80N HAPTIC ACTUA","74","20.87","0","1","Tray","IHPT","Active","AC Motor","Vibration, LRA (Haptic)","-","16V","-","-","-","-","Rectangular - 1.376"" x 1.370"" (34.95mm x 34.80mm)","-","-","-","Wire Leads","-","-","-","-40°C ~ 105°C","https://www.digikey.com/en/products/detail/vishay-dale/IHPT1411AFELR73ABA/22198980"
